mirna_id	AS035_CD4_200_SV	OBB4633_CD14_400_SV	OBB4633_CD4_200	OBB4633_CD4_200_SV	OBB3073_CD14_150ng	OBB3073_CD14_200ng	OBB3073_CD14_250ng	OBB3073_CD14_300ng	OBB3073_CD4_150ng	OBB3073_CD4_200ng	OBB3073_CD4_250ng	OBB3073_CD4_300ng	OBB2657_CD4_150ng	OBB2657_CD4_200ng	OBB2657_CD4_250ng	OBB2657_CD4_300ng
hsa-miR-511-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-5p	0	0	0	0	0	0	0	0	2	0	1	2	1	0	1	0
hsa-miR-513c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513c-5p	2	0	2	2	0	0	0	0	23	29	25	29	8	9	10	10
hsa-miR-514a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-514a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-514b-3p	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
hsa-miR-514b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5187-3p	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
hsa-miR-5187-5p	0	0	1	0	4	6	2	3	1	0	0	0	0	1	0	0
hsa-miR-5188	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0
hsa-miR-5189-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5193	3	3	9	12	6	9	4	4	12	6	9	7	8	6	15	16
hsa-miR-5194	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-523-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-525-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-525-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-532-3p	37	324	54	55	136	298	124	229	30	40	47	65	20	22	47	52
hsa-miR-532-5p	3010	25644	2553	2711	16073	30643	11385	19906	3249	2807	3144	3877	1636	1780	3121	2994
hsa-miR-539-3p	1	10	0	0	0	4	1	0	0	3	0	0	0	0	1	0
hsa-miR-539-5p	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-541-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-542-3p	37	639	24	20	192	370	171	242	17	8	20	30	16	19	45	37
hsa-miR-542-5p	2	18	1	3	1	3	2	2	0	0	0	1	0	0	1	2
hsa-miR-543	3	61	2	3	18	31	5	22	17	20	22	22	4	5	8	11
hsa-miR-544a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-544b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-545-3p	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-545-5p	1	3	0	1	1	1	0	0	0	0	0	0	0	0	1	3
hsa-miR-548a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ab	0	7	0	0	2	6	1	3	0	0	0	0	0	1	0	0
hsa-miR-548ac	1	3	1	1	1	4	1	0	2	1	1	2	2	2	3	2
hsa-miR-548ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ag	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0
hsa-miR-548ah-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ah-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aj-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aj-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548al	2	2	3	2	1	3	1	1	2	1	6	5	1	1	0	1
hsa-miR-548am-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548am-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548an	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ao-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ao-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ap-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ap-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aq-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aq-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ar-3p	3	7	0	1	7	5	6	13	1	3	1	1	3	0	4	3
hsa-miR-548ar-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-548as-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548as-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548at-3p	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0
hsa-miR-548at-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548au-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548au-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548av-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548av-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-548aw	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	2
hsa-miR-548ax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ay-3p	2	12	2	3	3	6	2	2	2	1	1	0	4	4	7	7
hsa-miR-548ay-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548az-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548az-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548b-3p	7	0	4	7	0	2	0	0	3	1	2	2	5	7	11	3
hsa-miR-548b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-548c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548e-3p	39	384	34	31	254	517	177	315	61	44	51	78	29	27	64	56
hsa-miR-548e-5p	1	10	0	1	0	3	0	1	0	0	0	1	3	0	2	0
hsa-miR-548f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548f-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548g-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548g-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548h-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548h-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548j-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548j-5p	6	61	8	8	52	105	35	63	10	11	10	10	6	6	11	8
hsa-miR-548k	7	1	5	6	3	4	1	2	6	4	8	10	5	5	17	14
hsa-miR-548l	1	16	3	2	11	15	8	13	2	2	3	3	0	1	2	1
hsa-miR-548m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548n	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548o-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548o-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548s	0	2	2	1	1	2	1	1	0	1	2	1	3	3	4	0
hsa-miR-548t-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548t-5p	0	1	0	0	2	2	3	2	0	0	0	0	0	0	0	0
hsa-miR-548u	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548v	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548w	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548x-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548x-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-549a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550a-3-5p	1	4	0	0	11	24	9	17	0	0	0	1	1	0	0	1
hsa-miR-550a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550b-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-551a	0	18	0	0	9	15	8	11	0	0	0	1	0	0	0	0
hsa-miR-551b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-551b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-552-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-552-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-555	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-556-3p	0	2	0	0	1	4	0	1	0	0	0	0	0	0	0	0
hsa-miR-556-5p	0	13	0	0	8	19	7	16	0	0	0	0	0	0	0	0
hsa-miR-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5571-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5579-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5579-5p	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
hsa-miR-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5580-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5580-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5581-3p	0	7	0	0	1	4	2	2	0	0	0	0	1	1	0	1
hsa-miR-5581-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5582-3p	0	5	2	1	1	7	2	5	1	1	2	2	2	0	0	3
hsa-miR-5582-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5584-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-5584-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-5585-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-5p	1	8	1	0	12	21	13	14	1	0	1	2	0	0	0	0
hsa-miR-5587-3p	0	1	0	0	4	4	2	3	0	0	0	0	0	0	0	0
hsa-miR-5587-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5588-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5588-5p	0	0	1	2	0	1	0	0	1	0	0	1	0	4	0	1
hsa-miR-5589-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5589-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5591-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5591-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5680	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0
hsa-miR-5681a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5681b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5683	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
hsa-miR-5684	1	5	0	0	2	4	0	6	0	1	0	0	0	0	0	0
hsa-miR-5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5690	6	10	4	10	12	30	9	17	16	13	13	23	7	11	7	13
hsa-miR-5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5695	0	3	0	1	2	3	1	4	3	2	1	1	1	1	2	4
hsa-miR-5696	4	0	4	8	0	0	0	0	6	4	5	8	2	6	9	14
hsa-miR-5697	0	3	1	0	3	8	1	5	1	2	0	0	2	0	2	1
hsa-miR-5698	0	0	0	0	1	1	0	2	0	1	0	1	0	0	0	0
hsa-miR-5699-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5699-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-570-3p	2	9	4	4	1	1	2	1	0	3	0	1	3	3	3	2
hsa-miR-570-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5706	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-5707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-573	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2
hsa-miR-5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-574-3p	18	564	7	10	659	1142	367	718	20	18	13	28	7	3	9	11
hsa-miR-574-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-576-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-576-5p	14	53	23	22	44	72	30	54	15	21	17	24	16	15	28	30
hsa-miR-577	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
hsa-miR-578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-579-3p	9	30	3	5	7	15	6	6	8	5	3	3	4	7	12	11
hsa-miR-579-5p	7	11	12	6	14	27	9	13	7	8	11	15	6	6	10	13
hsa-miR-580-3p	5	11	3	6	8	14	5	11	4	4	6	7	7	6	7	8
hsa-miR-580-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
hsa-miR-581	1	12	5	1	7	26	8	14	4	5	9	8	3	3	6	10
hsa-miR-582-3p	57	2966	37	37	1868	3733	1484	2371	58	58	64	82	7	21	19	38
hsa-miR-582-5p	14	447	12	14	273	510	184	296	10	11	16	15	5	8	16	11
hsa-miR-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	5	125	2	3	69	119	43	69	5	1	6	6	2	3	2	2
hsa-miR-585-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-585-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-3p	0	12	0	2	1	2	1	1	0	0	0	0	1	3	1	0
hsa-miR-589-5p	65	364	93	81	296	690	216	379	111	99	122	175	60	79	128	127
hsa-miR-590-3p	284	939	379	398	213	313	157	203	231	216	233	265	260	194	523	361
hsa-miR-590-5p	19	41	14	18	9	10	2	6	8	4	6	5	6	8	20	9
hsa-miR-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597-3p	0	6	0	1	4	12	4	4	1	0	2	3	0	1	2	3
hsa-miR-597-5p	2	5	2	3	3	5	2	2	1	1	1	1	0	0	3	1
hsa-miR-598-3p	109	119	131	136	46	84	32	49	169	142	188	222	112	151	240	246
hsa-miR-598-5p	0	0	0	0	1	2	1	1	1	1	0	1	0	1	0	0
hsa-miR-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-600	0	0	0	0	1	0	0	1	0	0	1	1	0	0	2	2
hsa-miR-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
